,country_id,country_name,locality_id,locality_name,market_id,market_name,commodityID,commodity,currency_id,currency_name,market_typeID,market_type,measurement_id,unit_goods_measurement,month,year,price,Source
432858,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2014,178.4472,SIMA NIGER
432859,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2014,174.1434,SIMA NIGER
432860,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2014,168.0136,SIMA NIGER
432861,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2014,164.3382,SIMA NIGER
432862,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2014,155.8153,SIMA NIGER
432863,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2014,154.166,SIMA NIGER
432864,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2014,153.1651,SIMA NIGER
432865,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2014,138.1155,SIMA NIGER
432866,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2015,127.8872,SIMA NIGER
432867,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2015,122.3504,SIMA NIGER
432868,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2015,120.3619,SIMA NIGER
432869,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2015,136.0,SIMA NIGER
432870,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2015,140.0,SIMA NIGER
432871,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2015,154.0,SIMA NIGER
432872,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2015,144.0,SIMA NIGER
432873,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2015,152.0,SIMA NIGER
432874,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2016,166.0,SIMA NIGER
432875,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2016,134.0,SIMA NIGER
432876,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2016,134.0,SIMA NIGER
432877,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2016,153.0,SIMA NIGER
432878,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2016,170.0,SIMA NIGER
432879,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2016,183.0,SIMA NIGER
432880,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2016,187.0,SIMA NIGER
432881,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2016,208.0,SIMA NIGER
432882,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2016,196.0,SIMA NIGER
432883,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2016,196.0,SIMA NIGER
432884,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2016,199.0,SIMA NIGER
432885,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2017,185.0,SIMA NIGER
432886,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2017,190.0,SIMA NIGER
432887,182,Nigeria,2226,Katsina,1038,Jibia (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2017,234.0,SIMA NIGER
433271,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2002,98.75,SIMA - Niger
433272,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2002,114.2288,SIMA - Niger
433273,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2003,114.0098,SIMA - Niger
433274,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2003,103.8561,SIMA - Niger
433275,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2003,97.8425,SIMA - Niger
433276,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2003,97.4047,SIMA - Niger
433277,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2003,92.2635,SIMA - Niger
433278,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2003,84.5334,SIMA - Niger
433279,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2003,71.4129,SIMA - Niger
433280,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2003,70.1471,SIMA - Niger
433281,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2003,88.3754,SIMA - Niger
433282,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2003,75.6684,SIMA - Niger
433283,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2003,73.5056,SIMA - Niger
433284,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2003,83.0958,SIMA - Niger
433285,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2005,151.5293,SIMA - Niger
433286,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2005,155.5556,SIMA - Niger
433287,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2005,174.8148,SIMA - Niger
433288,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2005,209.7971,SIMA - Niger
433289,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2005,207.119,SIMA - Niger
433290,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2005,241.0787,SIMA - Niger
433291,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2005,246.163,SIMA - Niger
433292,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2005,276.6509,SIMA - Niger
433293,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2005,148.7171,SIMA - Niger
433294,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2005,127.2624,SIMA - Niger
433295,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2005,133.9859,SIMA - Niger
433296,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2005,127.853,SIMA - Niger
433297,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2006,133.5474,SIMA - Niger
433298,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2006,132.2845,SIMA - Niger
433299,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2006,133.3014,SIMA - Niger
433300,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2006,136.2167,SIMA - Niger
433301,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2007,96.8569,SIMA - Niger
433302,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2007,96.9914,SIMA - Niger
433303,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2007,99.7704,SIMA - Niger
433304,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2007,101.9231,SIMA - Niger
433305,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2008,181.9588,SIMA - Niger
433306,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2008,186.1764,SIMA - Niger
433307,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2008,181.6449,SIMA - Niger
433308,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2008,178.7871,SIMA - Niger
433309,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2008,201.165,SIMA - Niger
433310,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2008,234.1019,SIMA - Niger
433311,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2008,256.5881,SIMA - Niger
433312,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2008,238.9499,SIMA - Niger
433313,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2008,195.9799,SIMA - Niger
433314,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2008,171.6981,SIMA - Niger
433315,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2008,187.0,SIMA - Niger
433316,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2008,175.0,SIMA - Niger
433317,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2009,187.3314,SIMA - Niger
433318,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2009,182.9167,SIMA - Niger
433319,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2009,196.0,SIMA - Niger
433320,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2009,189.4561,SIMA - Niger
433321,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2009,185.5039,SIMA - Niger
433322,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2009,135.3607,SIMA - Niger
433323,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2009,145.9932,SIMA - Niger
433324,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2009,161.4137,SIMA - Niger
433325,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2010,185.4584,SIMA - Niger
433326,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2010,165.7232,SIMA - Niger
433327,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2010,167.3361,SIMA - Niger
433328,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2010,174.8945,SIMA - Niger
433329,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2010,175.3334,SIMA - Niger
433330,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2010,191.6171,SIMA - Niger
433331,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2010,174.5985,SIMA - Niger
433332,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2010,163.0283,SIMA - Niger
433333,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2010,138.7634,SIMA - Niger
433334,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2010,136.6483,SIMA - Niger
433335,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2010,135.3315,SIMA - Niger
433336,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2010,138.1942,SIMA - Niger
433337,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2011,155.7739,SIMA - Niger
433338,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2011,151.0741,SIMA - Niger
433339,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2011,152.1565,SIMA - Niger
433340,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2011,178.3506,SIMA - Niger
433341,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2011,180.8126,SIMA - Niger
433342,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2011,182.0896,SIMA - Niger
433343,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2011,182.6614,SIMA - Niger
433344,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2011,190.407,SIMA - Niger
433345,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2011,176.4522,SIMA - Niger
433346,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2011,148.9899,SIMA - Niger
433347,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2011,163.7239,SIMA - Niger
433348,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2011,171.0873,SIMA - Niger
433349,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2012,166.4793,SIMA - Niger
433350,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2012,173.1401,SIMA - Niger
433351,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2012,177.0186,SIMA - Niger
433352,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2012,186.9792,SIMA - Niger
433353,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2012,200.6342,SIMA - Niger
433354,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2012,211.9572,SIMA - Niger
433355,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2012,213.5821,SIMA - Niger
433356,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2012,217.1053,SIMA - Niger
433357,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2012,168.5506,SIMA - Niger
433358,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2012,193.8332,SIMA - Niger
433359,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2012,200.0678,SIMA - Niger
433360,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2013,194.1739,SIMA - Niger
433361,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2013,199.3872,SIMA - Niger
433362,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2013,206.25,SIMA NIGER
433363,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2013,215.333,SIMA NIGER
433364,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2013,233.8116,SIMA NIGER
433365,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2013,239.8343,SIMA NIGER
433366,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2013,242.7493,SIMA NIGER
433367,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2013,239.1975,SIMA NIGER
433368,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2013,212.9052,SIMA NIGER
433369,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2013,165.8088,SIMA NIGER
433370,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2013,183.8235,SIMA NIGER
433371,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2013,171.2676,SIMA NIGER
433372,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2014,172.4516,SIMA NIGER
433373,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2014,178.7488,SIMA NIGER
433374,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2014,180.232,SIMA NIGER
433375,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2014,181.1648,SIMA NIGER
433376,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2014,174.0017,SIMA NIGER
433377,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2014,166.4234,SIMA NIGER
433378,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2014,163.8335,SIMA NIGER
433379,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2014,167.4285,SIMA NIGER
433380,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2014,144.6674,SIMA NIGER
433381,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2014,139.7704,SIMA NIGER
433382,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2015,121.0618,SIMA NIGER
433383,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2015,124.8171,SIMA NIGER
433384,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2015,118.0393,SIMA NIGER
433385,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2015,134.0,SIMA NIGER
433386,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2015,135.0,SIMA NIGER
433387,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2015,143.0,SIMA NIGER
433388,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2015,140.0,SIMA NIGER
433389,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2015,161.0,SIMA NIGER
433390,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2015,190.0,SIMA NIGER
433391,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2015,132.0,SIMA NIGER
433392,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2016,139.0,SIMA NIGER
433393,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2016,143.0,SIMA NIGER
433394,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2016,143.0,SIMA NIGER
433395,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2016,136.0,SIMA NIGER
433396,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2016,137.0,SIMA NIGER
433397,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2016,149.0,SIMA NIGER
433398,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2016,165.0,SIMA NIGER
433399,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2016,235.0,SIMA NIGER
433400,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2016,226.0,SIMA NIGER
433401,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2016,226.0,SIMA NIGER
433402,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2016,167.0,SIMA NIGER
433403,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2017,172.0,SIMA NIGER
433404,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2017,184.0,SIMA NIGER
433405,182,Nigeria,2226,Katsina,1039,Mai Adoua (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2017,212.0,SIMA NIGER
433836,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2003,130.5,SIMA - Niger
433837,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2003,111.2,SIMA - Niger
433838,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2003,96.4792,SIMA - Niger
433839,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2005,188.75,SIMA - Niger
433840,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2005,203.3333,SIMA - Niger
433841,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2005,251.5,SIMA - Niger
433842,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2005,132.5,SIMA - Niger
433843,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2006,144.0,SIMA - Niger
433844,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2007,139.25,SIMA - Niger
433845,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2008,166.0,SIMA - Niger
433846,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2008,197.0,SIMA - Niger
433847,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2008,196.0,SIMA - Niger
433848,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2008,217.0,SIMA - Niger
433849,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2008,215.1667,SIMA - Niger
433850,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2008,238.5,SIMA - Niger
433851,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2008,216.8064,SIMA - Niger
